asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,15,Oil,macro,0.005156510051892838,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,7,CCI,technical,0.004881884377391543,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,6,TripleEMA,technical,0.004218574642072781,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,0,RSI,technical,0.004135515609232243,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,3,EMA,technical,0.0037093145609105706,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,10,PPO,technical,0.003611091537459288,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,16,Gold,macro,0.0033173775242175906,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,2,SMA,technical,0.0022576305567781675,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,4,WMA,technical,0.002203865721821785,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,13,DMI,technical,0.0021995000781316774,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,11,ROC,technical,0.002100983415948576,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,5,HMA,technical,0.0018847881750843954,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,14,PSI,technical,0.0016454396201879718,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,17,Inflation Rate,macro,0.0013050295303401072,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,1,WilliamsR,technical,0.12271194187924266,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,7,CCI,technical,0.0372917020926252,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,8,CMO,technical,0.022613078242284246,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,0,RSI,technical,0.016669445153092967,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,9,MACD,technical,0.013365865362538898,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,10,PPO,technical,0.01145056558889337,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,18,Purchasing Power of Peso,macro,0.011300475818279665,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,19,Reverse Repurchase Rate (RRP),macro,0.008058738970430569,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,3,EMA,technical,0.007917218852435326,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,5,HMA,technical,0.007784177546272986,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,12,CMFI,technical,0.007221893145469949,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,2,SMA,technical,0.0067805096754455,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,15,Oil,macro,0.00582667793642031,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,4,WMA,technical,0.005431333560409257,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,6,TripleEMA,technical,0.005414027369988616,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,13,DMI,technical,0.004802207706779882,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,11,ROC,technical,0.004100475441373419,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,16,Gold,macro,0.003893048797181109,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,14,PSI,technical,0.003278943581972271,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2951,2024-06-26,Buy,Buy,True,17,Inflation Rate,macro,0.0016537790605070767,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,1,WilliamsR,technical,0.1050978957908228,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,7,CCI,technical,0.03203329686366487,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,8,CMO,technical,0.030213625219766983,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,12,CMFI,technical,0.016019041859544815,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,2,SMA,technical,0.01277775084017776,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,3,EMA,technical,0.012068207166157663,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,19,Reverse Repurchase Rate (RRP),macro,0.010920238157268614,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,18,Purchasing Power of Peso,macro,0.010448553075548261,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,0,RSI,technical,0.009869441873161123,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,4,WMA,technical,0.008701177133480087,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,5,HMA,technical,0.008131474629044533,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,6,TripleEMA,technical,0.007778285993845202,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,15,Oil,macro,0.005488935774326365,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,14,PSI,technical,0.005129076156299562,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,11,ROC,technical,0.0035794092269497923,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,16,Gold,macro,0.003283732740965206,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,13,DMI,technical,0.0032265019901387857,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,9,MACD,technical,0.0024545227679482196,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,17,Inflation Rate,macro,0.0018157154088839888,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2995,2024-08-30,Buy,Buy,True,10,PPO,technical,0.001582527545542689,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.011383841492352076,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,1,WilliamsR,technical,0.010115341667551547,Blue chip stocks,SMI
