asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,1,WilliamsR,technical,0.020217834715731443,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,8,CMO,technical,0.01357092341495445,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,16,Gold,macro,0.013281927854404785,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.011679580010240897,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.010593903400877024,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,14,PSI,technical,0.010322921234183014,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,0,RSI,technical,0.008662306813130271,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,15,Oil,macro,0.005862138688098639,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,7,CCI,technical,0.0054369533201679586,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,2,SMA,technical,0.004888784259674139,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,6,TripleEMA,technical,0.0041698359500969675,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,17,Inflation Rate,macro,0.004108657837787177,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,12,CMFI,technical,0.003690690899202309,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,3,EMA,technical,0.0036340468264825176,Crypto,LTC
